ID_REF,GSM674702,GSM674703,GSM674704,GSM674705,GSM674706,GSM674707,GSM674708,GSM674709,GSM674710,GSM674711
cg21273029,0.05720365,0.08674449,0.08890165,0.09015711,0.09315827,0.08322486,0.08239177,0.04219719,0.08177334,0.09736733
cg21273098,0.02103718,0.03308414,0.02783499,0.02764977,0.02932362,0.03051765,0.03267749,0.01798903,0.05118699,0.03784845
cg21273125,0.0446283,0.3899525,0.05989604,0.07513872,0.08723412,0.04966131,0.05448677,0.05106,0.05432229,0.06726234
cg21274025,0.08005521,0.1097132,0.05271702,0.2110053,0.3886665,0.8994647,0.1029285,0.07158494,0.3510837,0.1364659
cg21274570,0.6566567,0.7114174,0.565552,0.5198103,0.5572812,0.4580284,0.6865925,0.3668168,0.3847181,0.61383
cg21275690,0.4044027,0.3636651,0.08964369,0.3695343,0.2833916,0.5454494,0.4474438,0.06606454,0.2570882,0.3729526
cg21277505,0.8498632,0.8660557,0.863324,0.675,0.8813789,0.8978585,0.8701088,0.8746976,0.8310032,0.7915016
cg21279601,0.3521379,0.3866201,0.155635,0.1507447,0.3061686,0.3356053,0.2051689,0.3126204,0.1189635,0.2883349
cg21279865,0.785911,0.5715988,0.7074728,0.7662281,0.692343,0.5132641,0.7909766,0.7613692,0.7766832,0.7031646
cg21279955,0.06896051,0.07342865,0.08261726,0.09266047,0.07219073,0.1037274,0.06772665,0.07227597,0.06357077,0.07049342
cg21280384,0.1489083,0.07992721,0.1768498,0.1824561,0.06179909,0.105427,0.0726817,0.2014206,0.06238616,0.04284496
cg21280510,0.0512334,0.2801041,0.05672882,0.1534465,0.3261232,0.0434096,0.4602004,0.4520315,0.467546,0.2136387
cg21281001,0.02285566,0.0219582,0.0175085,0.01799882,0.03475834,0.01924482,0.02532064,0.01359256,0.01642925,0.0209361
cg21281799,0.8099114,0.8347687,0.5911012,0.7731742,0.8441195,0.8546812,0.4856223,0.5,0.8402966,0.5997624
cg21282997,0.4123007,0.3147321,0.4168755,0.3686441,0.4102167,0.2793522,0.3359684,0.4487633,0.3435072,0.2985262
cg21283680,0.185402,0.26732,0.3631916,0.3929583,0.3303638,0.1577575,0.1738379,0.2337247,0.4786992,0.24863
cg21284636,0.1632047,0.1253295,0.2271805,0.2191781,0.1216907,0.4148753,0.1432994,0.3082913,0.3421218,0.1079619
cg21284731,0.5702136,0.5892456,0.6127607,0.6223486,0.569166,0.5996568,0.6068579,0.6243212,0.6231511,0.5883505
cg21284880,0.04826532,0.03596127,0.06397483,0.05946448,0.0321002,0.03997716,0.03411784,0.05261827,0.03825029,0.03671172
cg21287330,0.02680272,0.03987291,0.0391961,0.05114368,0.03305785,0.03513623,0.03562311,0.03923213,0.04565325,0.05326876
cg21288099,0.0143031,0.02197688,0.02290531,0.01870565,0.0246209,0.02872053,0.0224038,0.01896816,0.0207056,0.02834296
cg21289015,0.1447434,0.09904154,0.1820314,0.07816265,0.1002835,0.311011,0.1211545,0.3863636,0.06226664,0.1229006
cg21289924,0.01195818,0.01501401,0.01508346,0.01743309,0.01691354,0.01894747,0.01675524,0.01217261,0.01993206,0.01850595
cg21290885,0.07189908,0.05940408,0.06676614,0.2785529,0.06670581,0.0756074,0.06394837,0.06566075,0.1907226,0.07478476
cg21291896,0.04429172,0.04857719,0.05174259,0.05253511,0.08779952,0.05072055,0.07068077,0.03878285,0.0483316,0.05064493
cg21291985,0.5564047,0.6154196,0.5124754,0.555851,0.5625364,0.7653543,0.6955345,0.5090439,0.5016808,0.5572193
cg21295467,0.1484835,0.09963213,0.1678593,0.1736311,0.08057638,0.1428883,0.08830022,0.217263,0.08167247,0.05921103
cg21295602,0.01489356,0.01748594,0.01797436,0.01894557,0.01766271,0.01762248,0.01977923,0.01422376,0.02147851,0.03540405
cg21295911,0.07426312,0.07190825,0.06401537,0.08251834,0.07737906,0.07351949,0.07325377,0.05755974,0.07360296,0.07424238
cg21296230,0.0278524,0.1099935,0.03179355,0.03311871,0.09980841,0.09003004,0.1159831,0.0443686,0.2445307,0.09805259
cg21296602,0.6172507,0.6513261,0.5863971,0.6577454,0.6861172,0.6607556,0.697449,0.5138889,0.8293382,0.762159
cg21296676,0.8610725,0.8913736,0.6630205,0.4106998,0.8320115,0.1685815,0.399229,0.3616592,0.4545078,0.5164955
cg21298523,0.1020458,0.07724018,0.2130917,0.1113845,0.07750203,0.086876,0.07732167,0.159309,0.08424788,0.07408151
cg21299958,0.2250985,0.1390324,0.222786,0.2093651,0.110924,0.2145015,0.1431521,0.2976012,0.1215775,0.0785892
cg21300318,0.3278688,0.4163325,0.5930906,0.3770869,0.4823094,0.3754624,0.3692013,0.399741,0.2708307,0.407867
cg21300561,0.02136073,0.02133119,0.02312043,0.03058056,0.02524989,0.02121839,0.01891202,0.01079426,0.02571253,0.02125609
cg21301148,0.1082759,0.1313632,0.1029398,0.1727395,0.1424244,0.2115322,0.1379353,0.07170194,0.1564329,0.1502432
cg21301440,0.1096657,0.2303169,0.7184658,0.1126185,0.5184202,0.1012306,0.479839,0.09495565,0.2490647,0.3881845
cg21302727,0.4847161,0.7153716,0.5105155,0.6664134,0.7526546,0.7499243,0.7554983,0.6425976,0.7631231,0.7680296
cg21303011,0.02972289,0.1439739,0.03666002,0.02926746,0.2925969,0.05596703,0.03633823,0.03592417,0.04537011,0.05184783
cg21303386,0.2121205,0.09858277,0.06245396,0.07565179,0.09885678,0.2856012,0.0714976,0.03947227,0.08648662,0.08912909
cg21304187,0.0420324,0.04924627,0.05104119,0.05292248,0.05155623,0.04613851,0.05851335,0.03961124,0.04728032,0.05122494
cg21305265,0.04690852,0.05615924,0.05847353,0.04524984,0.04738044,0.05724359,0.04609073,0.04957214,0.04732552,0.05521737
cg21306212,0.05817549,0.06637391,0.06822345,0.07762814,0.07003269,0.06063968,0.05875662,0.04479715,0.1050556,0.0678182
cg21306218,0.02064092,0.02694431,0.02590613,0.0313024,0.0272925,0.03279526,0.02933919,0.0300472,0.02450627,0.03300258
cg21306775,0.2819461,0.4421451,0.2949547,0.4846226,0.4876274,0.3074163,0.3341491,0.4436937,0.4448276,0.4072262
cg21307628,0.7850972,0.5930281,0.7772292,0.668557,0.7671199,0.8266634,0.7921526,0.690899,0.7430337,0.8078251
cg21307697,0.03700033,0.04191488,0.04435988,0.03856407,0.04703341,0.04095145,0.04101718,0.04811311,0.04812897,0.0476869
cg21309049,0.03639488,0.05249208,0.04095821,0.04308563,0.03971631,0.03681779,0.03988683,0.04684009,0.0407773,0.04247051
cg21309147,0.03058411,0.04530441,0.05357095,0.03500775,0.04297325,0.1885784,0.04581768,0.03461453,0.05951679,0.05784418
cg21311175,0.1484659,0.1043766,0.1984496,0.1544913,0.09247219,0.150289,0.1024935,0.3622085,0.1253459,0.07729621
cg21312090,0.03624237,0.03405009,0.05866838,0.05333333,0.06704026,0.05432175,0.04040501,0.04953603,0.02963097,0.03517348
cg21312148,0.3581829,0.4939139,0.3841832,0.4395933,0.4046231,0.4282939,0.6306406,0.4991653,0.5832255,0.4072881
cg21319693,0.04812729,0.05795822,0.05334577,0.05767269,0.05556476,0.05966549,0.04924852,0.05531915,0.03922426,0.05786401
cg21319745,0.1795075,0.09233987,0.159816,0.1912415,0.1102233,0.1561651,0.1070981,0.1615155,0.09583372,0.08964373
cg21321735,0.01595811,0.02598628,0.02774021,0.03378886,0.02366113,0.0390296,0.022,0.02105843,0.01814092,0.02430134
cg21321885,0.01445617,0.01826783,0.01745382,0.01388009,0.01853412,0.02381482,0.01526533,0.009963308,0.01530172,0.02021902
cg21322149,0.0271324,0.03179076,0.02924197,0.02914365,0.02860197,0.02217789,0.0313568,0.03324455,0.02939007,0.02785088
cg21324308,0.5755955,0.5073721,0.4101222,0.6478245,0.5729181,0.767624,0.4230307,0.2236484,0.2913071,0.6928085
cg21325760,0.8365244,0.9065682,0.8602946,0.8749597,0.8956726,0.904978,0.9032276,0.8724745,0.9226815,0.9088812
cg21329628,0.02276067,0.05138046,0.02405267,0.03524869,0.02839926,0.02953421,0.02985115,0.02955138,0.02615091,0.03036329
cg21330703,0.03418077,0.05546454,0.06766278,0.05895595,0.05362733,0.05121419,0.05483693,0.03579628,0.06771463,0.06917163
cg21331335,0.8916039,0.8730189,0.8765532,0.869833,0.8941879,0.8626743,0.9081244,0.8292276,0.9093894,0.9064702
cg21331821,0.03984429,0.03731343,0.04362072,0.04639028,0.03528444,0.04268293,0.04436171,0.06371354,0.04254586,0.05190791
cg21332946,0.03339053,0.03436034,0.04298046,0.04052358,0.0401016,0.04301075,0.03083919,0.0446151,0.02923519,0.03332597
cg21333964,0.04904651,0.07844781,0.06066317,0.07053073,0.07203025,0.08856502,0.07975431,0.0614939,0.05817944,0.06555186
cg21335556,0.3690189,0.3186005,0.3791642,0.5019252,0.3687273,0.3929262,0.3967397,0.2437663,0.5756908,0.4797969
cg21335942,0.016684,0.05396973,0.02303986,0.1172769,0.03951528,0.02735832,0.03047338,0.04353846,0.02406787,0.03366017
cg21336547,0.02986839,0.03178808,0.0324707,0.03570968,0.03142004,0.04418292,0.0278744,0.03844987,0.03182136,0.04211849
cg21337430,0.04223634,0.05208853,0.03880461,0.04645444,0.04167365,0.03937459,0.04465745,0.02924975,0.05307612,0.04947482
cg21339926,0.06966914,0.0751557,0.07132684,0.0669376,0.04956071,0.05710814,0.04856249,0.07459208,0.04753521,0.0469422
cg21341271,0.04114103,0.09899643,0.05322192,0.07378472,0.03908158,0.05115687,0.04009946,0.04502264,0.02922231,0.04355142
cg21341807,0.03681307,0.04233176,0.07072399,0.04283299,0.02942232,0.04701675,0.04836346,0.05199798,0.03478985,0.03217331
cg21342728,0.05459105,0.07339504,0.04879716,0.1173709,0.08021323,0.06634964,0.1078253,0.09157059,0.06143229,0.1207071
cg21347412,0.815119,0.8660612,0.7803723,0.8328065,0.8706861,0.8580337,0.8850541,0.8093622,0.8667236,0.8972094
cg21348691,0.04176629,0.04109393,0.03118481,0.04205018,0.03393156,0.04022892,0.03127036,0.04028788,0.03314316,0.03523529
cg21349901,0.6583043,0.7189716,0.6737402,0.7616356,0.699392,0.7584752,0.7300705,0.759672,0.7496492,0.7069713
cg21350115,0.3416989,0.4775854,0.5888689,0.4427245,0.4562613,0.4641096,0.5714833,0.5005005,0.3759287,0.4068883
cg21350283,0.02740293,0.02493913,0.02482539,0.02928331,0.0397471,0.03086322,0.02015173,0.02652766,0.02401336,0.02782684
cg21351102,0.0754462,0.1052133,0.03209302,0.08027126,0.05272594,0.06007905,0.2115283,0.03691258,0.06657042,0.111423
cg21351994,0.07385352,0.1181011,0.07419119,0.06131836,0.1253395,0.06196214,0.07312147,0.04982976,0.07544401,0.1012682
cg21353232,0.02695317,0.0343166,0.0350366,0.02311888,0.03716178,0.04173743,0.02959298,0.0262957,0.0316554,0.03813218
cg21355508,0.387787,0.5856459,0.5372233,0.629432,0.4514881,0.5889632,0.5112031,0.3242553,0.5024958,0.3369069
cg21358381,0.5696853,0.7754403,0.5205737,0.8030815,0.7531272,0.7615685,0.6206823,0.7437015,0.828208,0.6977627
cg21359747,0.06171319,0.08784562,0.1265912,0.08563641,0.08421591,0.1236508,0.06389982,0.046533,0.05926989,0.06104304
cg21360828,0.1199028,0.1727817,0.1245203,0.118622,0.08351178,0.113201,0.08855048,0.1242805,0.06698622,0.07018296
cg21361470,0.1405591,0.1051466,0.205488,0.1171677,0.1156527,0.1304634,0.1056176,0.4469874,0.1594137,0.1001546
cg21363706,0.7733333,0.770869,0.7626202,0.7673144,0.85027,0.8172801,0.8824995,0.7702748,0.8844208,0.9022303
cg21363943,0.02887385,0.03715354,0.02920406,0.03890588,0.0330442,0.02943314,0.03005951,0.03054859,0.03492909,0.03379729
cg21364150,0.1828479,0.1170953,0.1588163,0.1886841,0.08649307,0.1187611,0.1018239,0.1945662,0.1036423,0.09636393
cg21365235,0.5508272,0.05480171,0.02654835,0.5669762,0.03967156,0.5360093,0.03069461,0.04449724,0.4765036,0.1255315
cg21365602,0.3775734,0.1089654,0.1364103,0.3366482,0.2444814,0.1254158,0.1333442,0.1392345,0.1794193,0.4750971
cg21366535,0.2453497,0.1576863,0.2379215,0.2251036,0.1895486,0.2042829,0.1675712,0.2253731,0.17406,0.1336456
cg21366834,0.7099856,0.7760692,0.6909187,0.7153986,0.7412539,0.7638174,0.783691,0.6886383,0.6809937,0.7880525
cg21367040,0.02147426,0.02213337,0.02274793,0.01703382,0.01293387,0.01976366,0.01557649,0.0173593,0.01701025,0.0179199
cg21367957,0.95206,0.8260927,0.8475683,0.7940331,0.6119327,0.9171546,0.7549796,0.9415375,0.8348296,0.8740107
cg21368354,0.0541445,0.06235211,0.05109537,0.07922945,0.05903258,0.05377917,0.0499014,0.06671515,0.05775163,0.0588994
cg21369679,0.02087299,0.03330065,0.04129799,0.03195878,0.05136426,0.03207153,0.02758286,0.01541,0.02719716,0.03097286
cg21369988,0.03082271,0.03461877,0.09442329,0.0276178,0.02955649,0.03291011,0.0369106,0.02506856,0.02802146,0.03192383
cg21370143,0.765841,0.7623453,0.2071576,0.8231956,0.7609536,0.6008294,0.8992741,0.7976386,0.7909841,0.8619507
cg21371335,0.08716293,0.08409635,0.1361847,0.1446384,0.09587269,0.08933609,0.06639381,0.1216165,0.07381719,0.06425925
cg21372397,0.02100079,0.0321727,0.02852406,0.03526812,0.03069146,0.02956378,0.02587322,0.02870378,0.02359029,0.03174603
cg21372914,0.3561307,0.4048803,0.3992297,0.3593628,0.4157208,0.5178781,0.4608819,0.291193,0.4634907,0.4378509
cg21373526,0.07483694,0.08603603,0.09602122,0.07917646,0.07068162,0.05941956,0.07791357,0.09689865,0.07376754,0.0729945
cg21374864,0.1372926,0.1031133,0.1802183,0.1176362,0.1159176,0.1142165,0.1091013,0.1388787,0.08634613,0.08493908
cg21375825,0.8159609,0.8284965,0.8228275,0.7762612,0.8540773,0.8067154,0.8241157,0.6204576,0.8811487,0.8717605
cg21376883,0.06221346,0.09251563,0.06151818,0.05745245,0.1902882,0.05353691,0.08735333,0.07585216,0.05704311,0.09474164
cg21377793,0.8765049,0.8891664,0.8699491,0.8809056,0.8674042,0.8809335,0.9000868,0.9323469,0.8979787,0.8810515
cg21378047,0.03671243,0.05140804,0.03412131,0.3022352,0.06967805,0.04077081,0.03702286,0.04743884,0.04029256,0.05830079
cg21378206,0.3704338,0.6947338,0.7476559,0.7697257,0.4790291,0.3859431,0.7460436,0.8549727,0.7923885,0.4122643
cg21379008,0.04224824,0.04079617,0.06202522,0.0547602,0.04056017,0.05035195,0.04161107,0.05980529,0.04302737,0.03485531
cg21379309,0.02615513,0.04151935,0.03454884,0.03163214,0.02800021,0.04134988,0.03570978,0.03204822,0.03114071,0.03405384
cg21379816,0.03036182,0.0722844,0.03370757,0.03658638,0.04295847,0.04107649,0.03555858,0.0318355,0.03930293,0.04453441
cg21380294,0.1848132,0.1510092,0.1219453,0.1607472,0.08896848,0.1070387,0.1042852,0.1403569,0.08992955,0.07286916
cg21380842,0.03464203,0.05443589,0.03948932,0.03548145,0.04318948,0.03045654,0.04225906,0.02981402,0.03980671,0.04517454
cg21383720,0.02060897,0.03006342,0.01973816,0.02354393,0.0301604,0.0202326,0.02335383,0.02222666,0.02582041,0.03023519
cg21387281,0.6103494,0.7588734,0.9216045,0.6733716,0.8596448,0.8494647,0.6252559,0.9003159,0.837954,0.6753225
cg21387302,0.09927898,0.07277364,0.09683886,0.09070295,0.05696713,0.08340728,0.06166412,0.1824948,0.06407411,0.05566996
cg21388029,0.03646471,0.04302534,0.04489142,0.05596362,0.06441016,0.04249171,0.03233593,0.804591,0.03261907,0.0462952
cg21389013,0.02933846,0.04402174,0.04414656,0.05114105,0.04412465,0.05298651,0.03797723,0.04230197,0.05067317,0.04199985
cg21389884,0.019223,0.03560206,0.02836344,0.02189865,0.03046549,0.04119894,0.02510274,0.03069096,0.02671019,0.03591892
cg21391660,0.03006057,0.05039423,0.03623838,0.0347325,0.06671464,0.04831317,0.05661656,0.03948777,0.04117269,0.08144749
cg21395782,0.03184429,0.04380758,0.02875246,0.03499829,0.06914876,0.05745545,0.04125796,0.02849964,0.0411749,0.0340533
cg21395967,0.2305177,0.2027278,0.344245,0.357731,0.1586207,0.2744361,0.1962228,0.2701674,0.2101206,0.09979746
cg21396405,0.01666375,0.01919333,0.02954718,0.01432572,0.01972781,0.02389018,0.01854282,0.01898578,0.02130027,0.0272608
cg21399079,0.9006909,0.9018716,0.9053502,0.9120719,0.8430609,0.8913324,0.8853081,0.9285551,0.9387961,0.8676943
cg21399198,0.02887245,0.04191461,0.0335097,0.04193288,0.04039896,0.02510573,0.04357806,0.0323698,0.03645054,0.04183452
cg21400640,0.2268677,0.08446866,0.1620096,0.3372394,0.09684926,0.3422005,0.1119161,0.1508429,0.3621281,0.07788129
cg21400896,0.5518503,0.6954528,0.8079543,0.4435478,0.6146474,0.8128129,0.7759243,0.8522344,0.7923839,0.6591529
cg21401794,0.02286723,0.0332951,0.035694,0.03349106,0.04204585,0.0291479,0.02959248,0.03164652,0.0316174,0.03771131
cg21402035,0.5443317,0.6855205,0.4508527,0.5971681,0.5117584,0.4732007,0.5420709,0.04269866,0.5861715,0.5781159
cg21402071,0.06233479,0.3770352,0.05055695,0.2668156,0.3499256,0.4308772,0.09920139,0.02333412,0.06001973,0.09276517
cg21404906,0.2523046,0.1634882,0.26342,0.2741936,0.1476301,0.2748967,0.1493464,0.2942067,0.1442209,0.1228959
cg21405195,0.668693,0.7052472,0.7006999,0.676282,0.8240207,0.779353,0.7935157,0.5934718,0.8152289,0.8001621
cg21406461,0.4457612,0.5705855,0.4491363,0.3823147,0.5925742,0.4471745,0.4522164,0.4809524,0.3878164,0.5732873
cg21407055,0.812066,0.8144958,0.6875904,0.8683771,0.7739587,0.8803611,0.849852,0.885156,0.8662259,0.8188266
cg21407839,0.05217427,0.02995073,0.03071265,0.04156291,0.02517214,0.03131707,0.03178387,0.02570915,0.02271326,0.02901963
cg21409722,0.1637183,0.1257589,0.1654712,0.1374688,0.05980067,0.09957726,0.1218175,0.1677324,0.1050228,0.09490067
cg21409833,0.5035971,0.7060301,0.5226876,0.6727727,0.5896928,0.5260989,0.6743193,0.4031465,0.6615752,0.7469494
cg21410991,0.08933445,0.06389029,0.1089968,0.07749577,0.06125564,0.1128857,0.1725868,0.07059132,0.1204026,0.2249178
cg21412748,0.02889933,0.05006664,0.03974792,0.03279887,0.04005899,0.04324324,0.04753499,0.04328813,0.0330033,0.04515342
cg21413009,0.08481966,0.1097013,0.07937457,0.09425382,0.09927196,0.09613302,0.08692873,0.05782777,0.09058914,0.07838316
cg21413251,0.02673243,0.04473684,0.03227226,0.03186474,0.02757214,0.02658048,0.02702703,0.01945732,0.02761366,0.03002603
cg21414251,0.2550081,0.1751811,0.2644462,0.3327298,0.2573646,0.2684983,0.184678,0.2811481,0.2316501,0.1411566
cg21415080,0.3913406,0.4782042,0.3508035,0.4613668,0.5157157,0.4941002,0.4844385,0.3484471,0.4892061,0.4794191
cg21415604,0.9211132,0.9112836,0.9167987,0.9297734,0.880999,0.9262441,0.8652534,0.9274684,0.9194701,0.9015189
cg21415698,0.05373593,0.08405937,0.09033734,0.08429469,0.06467376,0.08640978,0.06610801,0.08587553,0.05530356,0.07009221
cg21416022,0.313059,0.2519789,0.334038,0.3648316,0.1975684,0.3242038,0.2388889,0.3704601,0.1948105,0.158086
cg21416237,0.2126058,0.1179745,0.641436,0.4235523,0.2052121,0.4717503,0.4611872,0.3656473,0.4938736,0.3007195
cg21416602,0.0597994,0.0211652,0.01934875,0.02455512,0.02648101,0.02349115,0.02102387,0.0156159,0.02729782,0.02579173
cg21418052,0.572171,0.7473162,0.6036817,0.4163889,0.5191242,0.5859942,0.6785487,0.7897317,0.3749427,0.5593266
cg21418076,0.861272,0.8843635,0.8700947,0.8386947,0.8763348,0.8697005,0.8971919,0.8798988,0.885511,0.8932903
cg21419475,0.03921352,0.05061132,0.04703694,0.0436443,0.04005041,0.04589383,0.04249122,0.03355392,0.04268865,0.03633147
cg21420531,0.1868733,0.1317011,0.2300034,0.2318634,0.1376623,0.235589,0.139005,0.2845691,0.1455542,0.1005883
cg21421501,0.1189887,0.1020855,0.151436,0.1280807,0.07462868,0.1099878,0.07684553,0.1079734,0.07361228,0.06909694
cg21421701,0.02426684,0.03893298,0.03177577,0.03362438,0.04422325,0.03256772,0.03369374,0.02441109,0.03645035,0.06605588
cg21422208,0.1633643,0.08872823,0.1607445,0.1685178,0.07025165,0.1151906,0.1214655,0.2469262,0.07196678,0.05770957
cg21422622,0.0481007,0.04967668,0.06872882,0.07551041,0.05384094,0.04968242,0.05477933,0.07423633,0.04461808,0.05974951
cg21424904,0.04327399,0.04508344,0.05211349,0.06528943,0.04623818,0.0470225,0.04890461,0.03794537,0.04746235,0.06084096
cg21426387,0.02297404,0.02903314,0.02285469,0.03114809,0.02502085,0.02375613,0.02495453,0.02672943,0.0268714,0.03577812
cg21428681,0.06107033,0.2306691,0.07566983,0.1141666,0.1461982,0.04712698,0.09985647,0.06821695,0.09335224,0.1019267
cg21429500,0.05897928,0.06658798,0.05842657,0.05655925,0.06760346,0.07177348,0.06961361,0.04583192,0.2839078,0.0737726
cg21430666,0.9573369,0.8619461,0.9619124,0.9247707,0.9401632,0.9604637,0.962468,0.9594122,0.9673727,0.9471269
cg21431091,0.09290045,0.0636833,0.1304577,0.1120648,0.0642978,0.1123577,0.06288317,0.09938838,0.05950458,0.04389079
cg21431536,0.4591265,0.6049383,0.460076,0.5787671,0.6349862,0.494198,0.6195596,0.4647599,0.6267191,0.6613143
cg21432513,0.8523288,0.9151676,0.8675008,0.8351665,0.8980036,0.8742508,0.9310043,0.8935792,0.9262691,0.9298218
cg21432842,0.5636263,0.3805237,0.840879,0.423832,0.446687,0.1522247,0.4969425,0.5168834,0.4237994,0.5278451
cg21432954,0.02713755,0.02622632,0.02727313,0.02930784,0.03633748,0.02914798,0.03146967,0.03812932,0.02645524,0.02612852
cg21433933,0.6972018,0.7666401,0.7384148,0.7196689,0.7784787,0.6798463,0.7845714,0.7193381,0.7758225,0.7801355
cg21434440,0.03896619,0.05540479,0.05437541,0.04752606,0.05143676,0.0434521,0.05649609,0.04051864,0.04662675,0.05191724
cg21434954,0.4484277,0.4952854,0.303211,0.4861702,0.4727405,0.4934537,0.6475521,0.606075,0.6370351,0.4992253
cg21435336,0.03590583,0.04995395,0.07918846,0.08053075,0.06536309,0.2555508,0.03479717,0.03747007,0.07652593,0.05269648
cg21435394,0.08348285,0.2579858,0.1101637,0.09457944,0.1302012,0.4170567,0.09783051,0.1039817,0.1657722,0.104101
cg21438018,0.7018597,0.5516725,0.7488019,0.6354053,0.6195251,0.7648953,0.6650641,0.4973291,0.8034492,0.6973254
cg21439450,0.02424914,0.03122253,0.02633975,0.02729156,0.02915704,0.02880757,0.02407435,0.02105214,0.02817843,0.03611905
cg21440587,0.02625827,0.1361689,0.04231138,0.109763,0.1470807,0.03797143,0.07273475,0.03205439,0.1474776,0.2698066
cg21443261,0.0444979,0.05753046,0.06411779,0.06673124,0.0508909,0.04532164,0.05250882,0.05744011,0.03909431,0.04303191
cg21443584,0.03930885,0.05957843,0.06896131,0.0706952,0.04312255,0.0618236,0.05639788,0.05347728,0.1149693,0.04921275
cg21448423,0.1494134,0.3496892,0.1632707,0.306922,0.1509231,0.1245146,0.1131316,0.1846324,0.1286788,0.08953299
